"Date","city","original_start","wave","citycode","New_cases","New_cases_smooth","growth_rate","I","Mean.R.","Std.R.","Quantile.0.025.R.","Quantile.0.05.R.","Quantile.0.25.R.","Median.R.","Quantile.0.75.R.","Quantile.0.95.R.","Quantile.0.975.R.","variant","GDP","pop_density","pop","Doctor.number","VG","Label_q","Temp","Hum","total_vaccination_rate","fully_vaccination_rate","boost_dose_rate","Practical.vaccination","Control","Mass_screening","Medicine_Management","Logistics_Management","School_Closure","Workplace_Closure","Gathering_restriction","Public_Transportation_Closure","Business_Premises_Closure","Facial_Mask","Lockdown","Static_management","Screening"
2022-05-16,"广安市","2022-05-09",1,511600,47,39.6174,1.36,39.6174,1.35598831134244,0.0829339945945956,1.19829697424681,1.22251800605087,1.29916693275498,1.35429790328282,1.41096709307627,1.49522485736616,1.52328564335062,"omicron",1301,0.051347215649156,325.49,5078,"omicron",1,291.848762513424,0.00949914032972949,0.862845,0.84922505876732,0.586023722766364,0.616386245962733,0.8,0.457142857142857,0.666666666666667,0.666666666666667,0.666666666666667,1,1,1,0.8,1,1,1,0.561904761904762
2022-05-17,"广安市","2022-05-09",1,511600,74,46.7097,1.18,46.7097,1.13046542970308,0.070684993185289,0.996157869550646,1.01676532912944,1.08202026739079,1.12899252338243,1.17730508517425,1.24918984367728,1.27314298089651,"omicron",1301,0.051347215649156,325.49,5078,"omicron",1,291.999867099509,0.0106767339566952,0.862845,0.84922505876732,0.586023722766364,0.616386245962733,0.8,0.571428571428571,0.666666666666667,0.666666666666667,0.666666666666667,1,1,1,0.8,1,1,1,0.619047619047619
2022-05-18,"广安市","2022-05-09",1,511600,72,47.8412,1.02,47.8412,0.936819222265434,0.0620908620122871,0.819066799215216,0.837081385340851,0.894225601668342,0.935447819311028,0.977917994464269,1.04123514048892,1.06236478188648,"omicron",1301,0.051347215649156,325.49,5078,"omicron",1,288.662553173825,0.0107043249184195,0.862845,0.84922505876732,0.586023722766364,0.616386245962733,0,0.571428571428571,0.666666666666667,0.666666666666667,0.666666666666667,1,1,1,0.8,1,1,1,0.619047619047619
2022-05-19,"广安市","2022-05-09",1,511600,46,43.0252,0.9,43.0252,0.768144181721256,0.0560083145297557,0.662287534013029,0.678398125221638,0.729662024527249,0.766783351653878,0.805143047540868,0.862532275903572,0.88173379387459,"omicron",1301,0.051347215649156,325.49,5078,"omicron",1,291.141126199585,0.011209360262349,0.862845,0.84922505876732,0.586023722766364,0.616386245962733,1,0.571428571428571,0.666666666666667,0.666666666666667,0.666666666666667,1,1,1,0.8,1,1,1,0.619047619047619
2022-05-20,"广安市","2022-05-09",1,511600,28,34.5931,0.8,34.5931,0.623261737480586,0.0518548934621946,0.525773903737389,0.540490238095331,0.587546770384518,0.621824233230304,0.65740989869596,0.7109368649076,0.728918072808539,"omicron",1301,0.051347215649156,325.49,5078,"omicron",1,295.327396824204,0.0119844071398807,0.862845,0.84922505876732,0.586023722766364,0.616386245962733,1,0.571428571428571,0.666666666666667,0.666666666666667,0.666666666666667,1,1,1,0.8,1,1,1,0.619047619047619
2022-05-21,"广安市","2022-05-09",1,511600,21,25.4526,0.74,25.4526,0.502862544311417,0.0493737906731608,0.410761788338793,0.42449781267667,0.468738743413839,0.501247541250512,0.535226188223063,0.586736467264836,0.604140107131121,"omicron",1301,0.051347215649156,325.49,5078,"omicron",1,293.016223048155,0.0124666262512605,0.862845,0.84922505876732,0.586023722766364,0.616386245962733,1,0.571428571428571,0.666666666666667,0.666666666666667,0.666666666666667,1,1,1,0.8,1,1,1,0.619047619047619
2022-05-22,"广安市","2022-05-09",1,511600,13,17.537,0.69,17.537,0.406300455712107,0.0484698074421157,0.316890679416355,0.329994665157214,0.372643392003156,0.404374680004809,0.437858887074903,0.489175719445965,0.506652277227229,"omicron",1301,0.051347215649156,325.49,5078,"omicron",1,293.550448780545,0.0120507816644106,0.864019417582418,0.850772873865265,0.592539988055423,0.619253097479694,1,0.571428571428571,0.666666666666667,0.666666666666667,0.666666666666667,1,1,1,0.8,1,1,1,0.619047619047619
2022-05-23,"广安市","2022-05-09",1,511600,8,11.4852,0.65,11.4852,0.330492961392146,0.0490995107979401,0.241343113017833,0.254085757837239,0.296185994211556,0.328064686394537,0.36215418777091,0.415184169713627,0.433438613671772,"omicron",1301,0.051347215649156,325.49,5078,"omicron",1,296.88290885533,0.0125468364822713,0.864019417582418,0.850772873865265,0.592539988055423,0.619253097479694,1,0.523809523809524,0.666666666666667,0.666666666666667,0.666666666666667,1,1,1,0.8,1,1,1,0.595238095238095
2022-05-24,"广安市","2022-05-09",1,511600,5,7.1621,0.62,7.1621,0.270784398778664,0.0512136048486911,0.179870587337737,0.192399896192078,0.234711782505226,0.267562646437867,0.303347890721166,0.360160613969852,0.37999876939021,"omicron",1301,0.051347215649156,325.49,5078,"omicron",1,295.629243207286,0.0137373597829903,0.864019417582418,0.850772873865265,0.592539988055423,0.619253097479694,1,0.476190476190476,0.666666666666667,0.666666666666667,0.666666666666667,0.979166666666667,1,0.984375,0.76,1,0.96,0.943608333333333,0.571428571428572
2022-05-25,"广安市","2022-05-09",1,511600,2,4.2094,0.59,4.2094,0.221890181966897,0.0546738203088168,0.127997944867575,0.140241212329893,0.182986298697797,0.217416148340261,0.255923908302621,0.318805251578273,0.341188003059131,"omicron",1301,0.051347215649156,325.49,5078,"omicron",1,293.928921917496,0.0146466084150441,0.864019417582418,0.850772873865265,0.592539988055423,0.619253097479694,1,0.428571428571429,0.666666666666667,0.666666666666667,0.666666666666667,0.958333333333333,1,0.96875,0.72,1,0.92,0.90855,0.547619047619048
2021-05-17,"广州市","2021-05-23",1,440100,0,0.1568,2.97,0.1568,2.80401757935044,0.887058672394539,1.34417277403796,1.520861797861,2.16608926149994,2.71105160203465,3.34084718103401,4.40445096046437,4.79148515049235,"alpha",25019,0.253021091143872,1881.06,62369,"original&alpha",1,301.714580125484,0.0180313891545014,0,0,0,0,0.8,0.0285714285714286,0,0.333333333333333,0,0,0.333333333333333,0.25,0.2,0.5,0.2,0.191333333333333,0.0142857142857143
2021-05-18,"广州市","2021-05-23",1,440100,0,0.3858,2.46,0.3858,2.52036324790817,0.646270356473685,1.41710389490246,1.55950840350602,2.0597450807404,2.46534489092571,2.92109920861383,3.66895413041933,3.93602076454338,"alpha",25019,0.253021091143872,1881.06,62369,"original&alpha",1,301.124893065082,0.0181659353477122,0,0,0,0,0.8,0.0285714285714286,0,0.333333333333333,0,0,0.333333333333333,0.25,0.2,0.5,0.2,0.191333333333333,0.0142857142857143
2021-05-19,"广州市","2021-05-23",1,440100,0,0.8067,2.09,0.8067,2.29720734894175,0.488095168477519,1.4422151856618,1.55748408200538,1.9519287776958,2.26273230019538,2.60494429125106,3.15455546291755,3.34800459411818,"alpha",25019,0.253021091143872,1881.06,62369,"original&alpha",1,302.396350868015,0.0176297366511954,0,0,0,0,0,0.0285714285714286,0,0.333333333333333,0,0,0.333333333333333,0.25,0.2,0.5,0.2,0.191333333333333,0.0142857142857143
2021-05-20,"广州市","2021-05-23",1,440100,1,1.4741,1.83,1.4741,2.10905644219807,0.380216365220274,1.43072574367552,1.52497436744051,1.84170204892417,2.08625276133504,2.3515711693389,2.77093694775173,2.91692466850571,"alpha",25019,0.253021091143872,1881.06,62369,"original&alpha",1,302.809862978542,0.0171122913815982,0,0,0,0,0,0.0285714285714286,0,0.333333333333333,0,0,0.333333333333333,0.25,0.2,NA,0.2,0.191333333333333,0.0142857142857143
2021-05-21,"广州市","2021-05-23",1,440100,2,2.426,1.65,2.426,1.94256911299573,0.304547881573627,1.39208893035388,1.47020629881183,1.72941658130776,1.92667725342218,2.13840761773678,2.46914734686907,2.58333309860365,"alpha",25019,0.253021091143872,1881.06,62369,"original&alpha",1,302.844653479945,0.0178820771203421,0,0,0,0,0,0.0326530612244898,0,0.333333333333333,0,0,0.333333333333333,0.25,0.2,1,0.2,0.191333333333333,0.0163265306122449
2021-05-22,"广州市","2021-05-23",1,440100,3,3.6899,1.52,3.6899,1.79222140056101,0.25047446884317,1.33524701793365,1.40106605835609,1.61752967673781,1.78056652991144,1.95421372335135,2.22313654550681,2.31541297720312,"alpha",25019,0.253021091143872,1881.06,62369,"original&alpha",1,303.418068443671,0.017657093305916,0,0,0,0,0,0.036734693877551,0,0.333333333333333,0,0,0.333333333333333,0.25,0.2,1,0.2,0.191333333333333,0.0183673469387755
2021-05-23,"广州市","2021-05-23",1,440100,4,5.2696,1.43,5.2696,1.65572358013239,0.211331277726649,1.26763004921236,1.32411062814426,1.50871115441875,1.64674109518164,1.7929477378572,2.01797915757005,2.09485325527716,"alpha",25019,0.253021091143872,1881.06,62369,"original&alpha",1,302.92699037119,0.0183589402249691,0,0,0,0,1,0.0408163265306122,0,0.333333333333333,0,0,0.333333333333333,0.25,0.2,1,0.2,0.191333333333333,0.0204081632653061
2021-05-24,"广州市","2021-05-23",1,440100,7,7.0988,1.35,7.0988,1.53145585110623,0.182720074200532,1.19440432739646,1.24380227616164,1.4045759883618,1.52419515315165,1.65042330008857,1.84387812638739,1.90976185798085,"alpha",25019,0.253021091143872,1881.06,62369,"original&alpha",1,301.261228789643,0.017982264773226,0,0,0,0,0,0.0448979591836735,0,0.333333333333333,0,0,0.333333333333333,0.25,0.2,1,0.2,0.191333333333333,0.0224489795918367
2021-05-25,"广州市","2021-05-23",1,440100,9,9.004,1.27,9.004,1.4179261477823,0.161681777958126,1.11884162461616,1.16286916413902,1.30578539483459,1.41178554587168,1.52337492580962,1.69393067085872,1.75190144185877,"alpha",25019,0.253021091143872,1881.06,62369,"original&alpha",1,301.139938868377,0.0179577804310595,0,0,0,0,1,0.0489795918367347,0,0.333333333333333,0,0,0.333333333333333,0.25,0.2,1,0.2,0.191333333333333,0.0244897959183673
2021-05-26,"广州市","2021-05-23",1,440100,12,10.7233,1.19,10.7233,1.31433621880244,0.146237261598375,1.04342417038122,1.08339621187899,1.21296963701767,1.30891660670496,1.40979646668137,1.5637641807189,1.61604263396442,"alpha",25019,0.253021091143872,1881.06,62369,"original&alpha",1,301.631743161751,0.0180300885804012,0,0,0,0,0,0.0571428571428571,0,0.333333333333333,0,0,0.333333333333333,0.25,0.2,1,0.2,0.191333333333333,0.0285714285714286
2021-05-27,"广州市","2021-05-23",1,440100,14,11.9868,1.12,11.9868,1.22092866048425,0.13506864518321,0.970622718709108,1.00757387064016,1.12731698238443,1.21595150681258,1.30911618100572,1.45126203185292,1.49951496043518,"alpha",25019,0.253021091143872,1881.06,62369,"original&alpha",1,303.072459589216,0.0175268530632284,0,0,0,0,0.5,0.0653061224489795,0,0.333333333333333,0,0,0.333333333333333,0.25,0.2,1,0.2,0.191333333333333,0.0326530612244898
2021-05-28,"广州市","2021-05-23",1,440100,14,12.6106,1.05,12.6106,1.13870390427688,0.127280661710578,0.902974173530215,0.937740378307133,1.05046732810675,1.13396509042196,1.22177609963758,1.35583298374226,1.40135965035015,"alpha",25019,0.253021091143872,1881.06,62369,"original&alpha",1,303.470598081615,0.0179650078266699,0,0,0,0,0.5,0.0857142857142857,0,0.333333333333333,0,0,0.333333333333333,0.25,0.2,1,0.2,0.191333333333333,0.0428571428571429
2021-05-29,"广州市","2021-05-23",1,440100,14,12.5553,1,12.5553,1.06872925204679,0.122228002596135,0.842668634971678,0.875937054201402,0.983946842951555,1.06407323982174,1.14843758862789,1.27740458975932,1.32124520637595,"alpha",25019,0.253021091143872,1881.06,62369,"original&alpha",1,302.420988423588,0.0191430627918566,0,0,0,0,0.25,0.0857142857142857,0.0833333333333332,0.366666666666666,0.166666666666667,0.125,0.444444444444444,0.3,0.26,1,0.8,0.691844444444445,0.0845238095238095
2021-05-30,"广州市","2021-05-23",1,440100,13,11.9316,0.95,11.9316,1.01158430538204,0.119408141181561,0.791170655105778,0.823508682273031,0.928690965031802,1.00688986349671,1.08936179689296,1.21567423501036,1.25867135832971,"alpha",25019,0.253021091143872,1881.06,62369,"original&alpha",1,302.634105498452,0.0191349164169133,0,0,0,0,0.166666666666667,0.0857142857142857,0.166666666666666,0.4,0.333333333333333,0.25,0.555555555555556,0.35,0.32,1,0.8,0.712355555555556,0.126190476190476
2021-05-31,"广州市","2021-05-23",1,440100,11,10.9671,0.92,10.9671,0.967035044253584,0.118395541957492,0.749002732613935,0.78087364993248,0.884765893279113,0.962207578777405,1.04404351387466,1.16966462301463,1.21249621656174,"alpha",25019,0.253021091143872,1881.06,62369,"original&alpha",1,300.595176097766,0.0193176840176778,0,0,0,0,0.384615384615385,0.0857142857142857,0.25,0.433333333333333,0.5,0.375,0.666666666666667,0.4,0.38,1,0.8,0.732866666666667,0.167857142857143
2021-06-01,"广州市","2021-05-23",1,440100,9,9.9346,0.91,9.9346,0.933699366383315,0.118788864531242,0.715504383313848,0.747270168108487,0.851071333051747,0.928666633091207,1.01084318615998,1.13729709630965,1.18048907013482,"alpha",25019,0.253021091143872,1881.06,62369,"original&alpha",1,298.59616880781,0.0192079504712355,0,0,0,0,0.166666666666667,0.0857142857142857,0.333333333333333,0.466666666666667,0.5,0.5,0.666666666666667,0.45,0.44,1,0.8,0.742266666666667,0.209523809523809
2021-06-02,"广州市","2021-05-23",1,440100,8,9.0521,0.91,9.0521,0.908430568366656,0.120153313670957,0.688327726057304,0.720234127349075,0.824763164232727,0.903138747060829,0.986331608281195,1.11467950926083,1.15859970034,"alpha",25019,0.253021091143872,1881.06,62369,"original&alpha",1,298.462785009938,0.0191578606174292,0,0,0,0,0.2,0.0857142857142857,0.333333333333333,0.5,0.5,0.625,0.666666666666667,0.5,0.5,1,0.8,0.751666666666667,0.209523809523809
2021-06-03,"广州市","2021-05-23",1,440100,8,8.4016,0.93,8.4016,0.88608512620668,0.122010252509777,0.663236327233013,0.695390767880058,0.801026790213308,0.880491359736503,0.96504828917114,1.09586218392852,1.14071516482974,"alpha",25019,0.253021091143872,1881.06,62369,"original&alpha",1,301.870633972962,0.0192534136002921,0,0,0,0,0.555555555555556,0.0857142857142857,0.333333333333333,0.5,0.5,0.75,0.666666666666667,0.5,0.5,1,0.8,0.756666666666667,0.209523809523809
2021-06-04,"广州市","2021-05-23",1,440100,8,7.9266,0.94,7.9266,0.860660568414454,0.123935389949007,0.635069944473033,0.667443162112348,0.774145924928045,0.854719022321557,0.940701360016076,1.07414728360986,1.12000758810976,"alpha",25019,0.253021091143872,1881.06,62369,"original&alpha",1,296.071171390667,0.0159791888358724,0,0,0,0,0.875,0.342857142857143,0.333333333333333,0.5,0.5,0.75,0.666666666666667,0.5,0.5,1,0.8,0.756666666666667,0.338095238095238
2021-06-05,"广州市","2021-05-23",1,440100,8,7.4999,0.95,7.4999,0.82763461137368,0.125722709483201,0.599777685443889,0.632251297500202,0.739728851977836,0.821277376316977,0.908613975587089,1.04470560030996,1.09160854846712,"alpha",25019,0.253021091143872,1881.06,62369,"original&alpha",1,299.29812194718,0.0150535122207513,0,0,0,0,0.666666666666667,0.342857142857143,0.333333333333333,0.5,0.5,0.75,0.666666666666667,0.5,0.5,1,0.8,0.756666666666667,0.338095238095238
2021-06-06,"广州市","2021-05-23",1,440100,7,7.0002,0.93,7.0002,0.785547293370559,0.127447859413929,0.555874984282782,0.588309624414844,0.696248331858713,0.77866573161586,0.867349173224737,1.00626176946469,1.05431380624376,"alpha",25019,0.253021091143872,1881.06,62369,"original&alpha",1,301.176699390503,0.0153566543449489,0,0,0,0,0.8,0.342857142857143,0.333333333333333,0.5,0.5,0.75,0.666666666666667,0.5,0.5,1,0.8,0.756666666666667,0.338095238095238
2021-06-07,"广州市","2021-05-23",1,440100,7,6.3476,0.91,6.3476,0.735606871653581,0.129365181957518,0.504239121306674,0.53651540783789,0.644719900928119,0.728037460927519,0.818248298737899,0.960522389826523,1.00997394062858,"alpha",25019,0.253021091143872,1881.06,62369,"original&alpha",1,300.60372073224,0.0171354035568989,0,0,0,0,0.785714285714286,0.306122448979592,0.333333333333333,0.5,0.5,0.75,0.666666666666667,0.5,0.5,1,0.8,0.756666666666667,0.319727891156462
2021-06-08,"广州市","2021-05-23",1,440100,6,5.5142,0.87,5.5142,0.680010967121276,0.131727940872113,0.446775467346393,0.478782309280417,0.587147335227179,0.67152427381819,0.763631305721504,0.910194096962669,0.96145243374377,"alpha",25019,0.253021091143872,1881.06,62369,"original&alpha",1,301.210896403266,0.0173307415165639,0,0,0,0,0.8,0.269387755102041,0.333333333333333,0.5,0.5,0.75,0.666666666666667,0.5,0.5,1,0.8,0.756666666666667,0.301360544217687
2021-06-09,"广州市","2021-05-23",1,440100,5,4.535,0.82,4.535,0.62078396485628,0.134684697561662,0.385468077731734,0.417056541395382,0.525431458972808,0.611071248821238,0.705560295550974,0.857650371291663,0.911262968420742,"alpha",25019,0.253021091143872,1881.06,62369,"original&alpha",1,301.127689500196,0.017762250330176,0,0,0,0,0.75,0.23265306122449,0.333333333333333,0.5,0.5,0.75,0.666666666666667,0.5,0.5,1,0.8,0.756666666666667,0.282993197278911
2021-06-10,"广州市","2021-05-23",1,440100,3,3.5126,0.77,3.5126,0.559838767776617,0.138303905883073,0.322417531662465,0.353356505956083,0.461416306187798,0.548491903510617,0.645909828712918,0.805038361491614,0.861692354106788,"alpha",25019,0.253021091143872,1881.06,62369,"original&alpha",1,301.903463127206,0.0172041125073327,0.496020971302428,0,0,0,0.888888888888889,0.195918367346939,0.333333333333333,0.5,0.5,0.75,0.666666666666667,0.5,0.5,1,0.8,0.756666666666667,0.264625850340136
2021-06-11,"广州市","2021-05-23",1,440100,2,2.5814,0.73,2.5814,0.499760332873196,0.142698416484638,0.260402426812484,0.290369847830136,0.397591820080036,0.48624618103414,0.587225696224859,0.75526809340199,0.815836330393895,"alpha",25019,0.253021091143872,1881.06,62369,"original&alpha",1,301.877075746685,0.0177679978087407,0.496020971302428,0,0,0,0.875,0.159183673469388,0.333333333333333,0.5,0.5,0.75,0.666666666666667,0.5,0.5,1,0.8,0.756666666666667,0.24625850340136
2021-06-12,"广州市","2021-05-23",1,440100,1,1.8428,0.71,1.8428,0.432597474769782,0.146220409751202,0.19522543156444,0.2232513918696,0.327140334776197,0.416239256484248,0.520271673192986,0.69777540181493,0.762791473926298,"alpha",25019,0.253021091143872,1881.06,62369,"original&alpha",1,300.41672068758,0.0184026854497896,0.496020971302428,0,0,0,0.5,0.122448979591837,0.333333333333333,0.5,0.5,0.75,0.666666666666667,0.5,0.5,1,0.8,0.756666666666667,0.227891156462585
2022-03-25,"广州市","2022-03-30",1,440100,0,0.1062,2.74,0.1062,3.61687713293581,1.59051616895298,1.20279937787385,1.45324374819662,2.45719144287313,3.38659712265118,4.52673241142854,6.56676911799928,7.33616075487734,"omicron",25019,0.253021091143872,1881.06,62369,"omicron",1,296.339981733563,0.0157887811233123,1.01719467163355,0.971276792257963,0.566006989120151,0.67161701660872,0,0.0285714285714286,0.666666666666667,0.333333333333333,0,0,0.333333333333333,0.25,0.2,1,0.2,0.191333333333333,0.347619047619048
2022-03-26,"广州市","2022-03-30",1,440100,0,0.2382,2.24,0.2382,3.08983481559774,1.16170697108359,1.2495940510482,1.45716370845349,2.2481478209985,2.94552621173611,3.77475206427112,5.21510742825995,5.7486194756831,"omicron",25019,0.253021091143872,1881.06,62369,"omicron",1,296.406829204515,0.0150825030288882,1.01719467163355,0.971276792257963,0.566006989120151,0.67161701660872,0,0.0285714285714286,0.666666666666667,0.333333333333333,0,0,0.333333333333333,0.25,0.2,1,0.2,0.191333333333333,0.347619047619048
2022-03-27,"广州市","2022-03-30",1,440100,0,0.4497,1.89,0.4497,2.68826501197764,0.877684144619617,1.25301311383693,1.42473928501808,2.056213354586,2.59337447483743,3.21714182323935,4.27564706795784,4.66201421774391,"omicron",25019,0.253021091143872,1881.06,62369,"omicron",1,290.993009715842,0.00976943886513859,1.01719467163355,0.971276792257963,0.566006989120151,0.67161701660872,0,0.0285714285714286,0.666666666666667,0.333333333333333,0,0,0.333333333333333,0.25,0.2,1,0.2,0.191333333333333,0.347619047619048
2022-03-28,"广州市","2022-03-30",1,440100,1,0.7392,1.64,0.7392,2.40192061439349,0.688843295691109,1.24736185608216,1.39171728089834,1.90863334382989,2.33640047766826,2.82392444243272,3.63571335310368,3.92842510672495,"omicron",25019,0.253021091143872,1881.06,62369,"omicron",1,289.745863270279,0.00898526898570102,1.01719467163355,0.971276792257963,0.566006989120151,0.67161701660872,0.8,0.0285714285714286,0.666666666666667,0.333333333333333,0,0,0.333333333333333,0.25,0.2,1,0.2,0.191333333333333,0.347619047619048
2022-03-29,"广州市","2022-03-30",1,440100,1,1.0957,1.48,1.0957,2.23144814576818,0.563294091085107,1.26755252978043,1.3924756940007,1.83023010903202,2.18423306191676,2.58127453865921,3.23152829928107,3.46344161831682,"omicron",25019,0.253021091143872,1881.06,62369,"omicron",1,293.102411459725,0.0108918078997447,1.01719467163355,0.971276792257963,0.566006989120151,0.67161701660872,0,0.0285714285714286,0.666666666666667,0.333333333333333,0,0,0.333333333333333,0.25,0.2,1,0.2,0.191333333333333,0.347619047619048
2022-03-30,"广州市","2022-03-30",1,440100,1,1.5034,1.37,1.5034,2.17151528501713,0.478632543171686,1.33693863852593,1.44859731854526,1.83245085369578,2.13645254468665,2.47240130295471,3.01406534752331,3.20522589652947,"omicron",25019,0.253021091143872,1881.06,62369,"omicron",1,296.233961241433,0.0138633190757656,1.01719467163355,0.971276792257963,0.566006989120151,0.67161701660872,0,0.0285714285714286,0.666666666666667,0.333333333333333,0,0,0.333333333333333,0.25,0.2,1,0.2,0.191333333333333,0.347619047619048
2022-03-31,"广州市","2022-03-30",1,440100,2,1.9418,1.29,1.9418,2.19186070593111,0.416836910684155,1.45233356753896,1.55415311812039,1.89820101446657,2.1654941139325,2.4568022476692,2.9195238716654,3.08115754733867,"omicron",25019,0.253021091143872,1881.06,62369,"omicron",1,297.316944026645,0.0135435463544788,1.01892356788079,0.972454119284138,0.58596188268685,0.678597132698281,1,0.0285714285714286,0.666666666666667,0.388888888888889,0,0,0.333333333333333,0.3125,0.25,1,0.24,0.227833333333333,0.347619047619048
2022-04-01,"广州市","2022-03-30",1,440100,3,2.4134,1.24,2.4134,2.23543942450889,0.364210459971431,1.57934864451149,1.67194617209345,1.98021283611332,2.21569109664716,2.46915141468946,2.86630520583662,3.00372028032415,"omicron",25019,0.253021091143872,1881.06,62369,"omicron",1,288.31290959282,0.00809362375651542,1.01892356788079,0.972454119284138,0.58596188268685,0.678597132698281,0,0.0285714285714286,0.666666666666667,0.444444444444444,0,0,0.333333333333333,0.375,0.3,1,0.28,0.264333333333333,0.347619047619048
2022-04-02,"广州市","2022-03-30",1,440100,3,3.0152,1.25,3.0152,2.24352900264312,0.31386624476816,1.67094461398147,1.75340511592554,2.02461858561115,2.22890963173756,2.44650984967013,2.78352589442465,2.89917336298528,"omicron",25019,0.253021091143872,1881.06,62369,"omicron",1,286.649851979906,0.00621299203326996,1.01892356788079,0.972454119284138,0.58596188268685,0.678597132698281,0,0.0285714285714286,0.666666666666667,0.5,0,0,0.333333333333333,0.4375,0.35,1,0.32,0.300833333333333,0.347619047619048
2022-04-03,"广州市","2022-03-30",1,440100,2,3.9842,1.32,3.9842,2.18791034595774,0.265653224624411,1.69842918031152,1.77004020962093,2.00335734127885,2.1771680334508,2.36075695610897,2.64242624561974,2.73842774792423,"omicron",25019,0.253021091143872,1881.06,62369,"omicron",1,291.677948808704,0.0056455759249358,1.01892356788079,0.972454119284138,0.58596188268685,0.678597132698281,1,0.0380952380952381,0.666666666666667,0.555555555555556,0,0,0.333333333333333,0.5,0.4,1,0.36,0.337333333333333,0.352380952380953
2022-04-04,"广州市","2022-03-30",1,440100,3,5.6299,1.41,5.6299,2.07592798559213,0.222295353695197,1.66320170299933,1.72430885357121,1.92198402257887,2.06799875971727,2.22123043127291,2.45459600502411,2.53370884573203,"omicron",25019,0.253021091143872,1881.06,62369,"omicron",1,293.875218825936,0.006637112991156,1.01892356788079,0.972454119284138,0.58596188268685,0.678597132698281,0.5,0.0476190476190476,0.666666666666667,0.611111111111111,0,0,0.333333333333333,0.5,0.45,1,0.4,0.371333333333333,0.357142857142857
2022-04-05,"广州市","2022-03-30",1,440100,6,8.162,1.45,8.162,1.93010267281451,0.185745371824284,1.58326312064369,1.63507335542517,1.80178511831132,1.92414748979516,2.05192974346175,2.24544661307228,2.31078106368068,"omicron",25019,0.253021091143872,1881.06,62369,"omicron",1,296.041318892066,0.00822382279902343,1.01973299116998,0.973193862661621,0.595032058893094,0.681873159489909,1,0.0571428571428571,0.666666666666667,0.666666666666667,0,0,0.333333333333333,0.5,0.45,1,0.4,0.371333333333333,0.361904761904762
2022-04-06,"广州市","2022-03-30",1,440100,9,11.5257,1.41,11.5257,1.76998232154222,0.156242707196038,1.47701716908347,1.52106239233946,1.6622433285339,1.76538708185359,1.87271284236471,2.03457764640516,2.0890592628538,"omicron",25019,0.253021091143872,1881.06,62369,"omicron",1,297.611948046693,0.00969330517690309,1.01973299116998,0.973193862661621,0.595032058893094,0.681873159489909,0.5,0.0571428571428571,0.666666666666667,0.666666666666667,0,0,0.333333333333333,0.5,0.45,1,0.4,0.371333333333333,0.361904761904762
2022-04-07,"广州市","2022-03-30",1,440100,16,15.3641,1.33,15.3641,1.60753283285182,0.13298499533252,1.35745812663938,1.39522256805409,1.51594978005413,1.6038672117253,1.69512053925606,1.83234729388038,1.87843715528608,"omicron",25019,0.253021091143872,1881.06,62369,"omicron",1,297.629626916563,0.00827240002685631,1.01973299116998,0.973193862661621,0.595032058893094,0.681873159489909,0.75,0.0571428571428571,0.666666666666667,0.666666666666667,0,0,0.333333333333333,0.5,0.45,1,0.4,0.371333333333333,0.361904761904762
2022-04-08,"广州市","2022-03-30",1,440100,22,19.15,1.25,19.15,1.44978832634593,0.114894356469225,1.23334363361842,1.26612016568111,1.3707283168393,1.44675436874587,1.52554142744461,1.64380591731223,1.68347337820194,"omicron",25019,0.253021091143872,1881.06,62369,"omicron",1,297.876304186773,0.00839661201104646,1.01973299116998,0.973193862661621,0.595032058893094,0.681873159489909,0.666666666666667,0.457142857142857,0.666666666666667,0.666666666666667,0,0,0.333333333333333,0.5,0.45,1,0.4,0.371333333333333,0.561904761904762
2022-04-09,"广州市","2022-03-30",1,440100,24,22.3936,1.17,22.3936,1.30145061832801,0.100985394493135,1.11104589794329,1.13991705330425,1.23198860692921,1.29883958231725,1.36806667366638,1.47189093235565,1.50669250944122,"omicron",25019,0.253021091143872,1881.06,62369,"omicron",1,297.884847392054,0.00820660573521976,1.01973299116998,0.973193862661621,0.595032058893094,0.681873159489909,0.1,0.457142857142857,0.666666666666667,0.666666666666667,0.116666666666667,0.0833333333333333,0.433333333333333,0.5,0.7,1,0.6,0.553333333333333,0.561904761904762
2022-04-10,"广州市","2022-03-30",1,440100,26,24.7501,1.11,24.7501,1.16543574038954,0.0904418727068063,0.994911283141417,1.02076780063741,1.10322587564636,1.16309704237447,1.22509648993784,1.31808143160933,1.34924981178845,"omicron",25019,0.253021091143872,1881.06,62369,"omicron",1,298.541794735427,0.00856175533004776,1.01973299116998,0.973193862661621,0.595032058893094,0.681873159489909,0.222222222222222,0.457142857142857,0.666666666666667,0.666666666666667,0.233333333333333,0.166666666666667,0.533333333333333,0.5,0.7,1,0.6,0.565333333333333,0.561904761904762
2022-04-11,"广州市","2022-03-30",1,440100,29,25.9875,1.05,25.9875,1.04250221513386,0.0825887675396872,0.886914475097834,0.910475863745143,0.985672385878979,1.04032208806098,1.09695578135567,1.18196541161255,1.21047845254156,"omicron",25019,0.253021091143872,1881.06,62369,"omicron",1,299.66581352141,0.0115047236117039,1.02087495584989,0.974522269552192,0.606525558183538,0.686221924742589,0.56,0.457142857142857,0.666666666666667,0.666666666666667,0.35,0.25,0.633333333333333,0.5,0.7,1,0.6,0.577333333333333,0.561904761904762
